--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250620 00:00	19.8	19.8	19.8	31	2.2	6	18	45	0.0	731.8	639	0.508	4.2
20250620 00:05	19.8	19.8	19.8	31	2.2	5	11	22	0.0	731.8	623	0.000	4.0
20250620 00:10	19.8	19.8	19.8	31	2.2	5	8	22	0.0	731.9	608	0.000	3.8
20250620 00:15	19.9	19.9	19.9	31	2.3	5	10	22	0.0	731.8	590	0.000	3.6
20250620 00:20	19.9	19.9	19.9	30	1.8	6	11	22	0.0	731.8	573	0.000	3.3
20250620 00:25	19.8	19.8	19.8	30	1.7	5	10	22	0.0	731.8	554	0.000	3.2
20250620 00:30	19.9	19.9	19.9	30	1.8	5	8	22	0.0	731.7	539	0.000	3.0
20250620 00:35	19.9	19.9	19.9	30	1.8	3	8	45	0.0	731.7	521	0.000	2.8
20250620 00:40	20.1	20.1	20.1	30	2.0	3	8	0	0.0	731.6	503	0.000	2.6
20250620 00:45	20.3	20.3	20.3	28	1.2	3	6	0	0.0	731.7	485	0.000	2.5
20250620 00:50	20.5	20.5	20.5	28	1.4	3	6	0	0.0	731.6	463	0.000	2.3
20250620 00:55	20.3	20.3	20.3	27	0.7	5	8	0	0.0	731.6	446	0.000	2.0
20250620 01:00	20.4	20.4	20.4	28	1.3	2	6	45	0.0	731.5	426	0.381	1.8
20250620 01:05	20.7	20.7	20.7	26	0.5	2	5	315	0.0	731.6	409	0.000	1.6
20250620 01:10	20.5	20.5	20.5	24	-0.8	3	6	248	0.0	731.5	390	0.000	1.5
20250620 01:15	20.3	20.3	20.3	23	-1.5	3	11	225	0.0	731.4	372	0.000	1.4
20250620 01:20	19.6	19.6	19.6	23	-2.1	6	13	270	0.0	731.4	354	0.000	1.3
20250620 01:25	18.9	18.9	18.9	21	-3.9	6	13	292	0.0	731.5	334	0.000	1.2
20250620 01:30	18.7	18.7	18.7	23	-2.8	6	13	270	0.0	731.4	313	0.000	1.1
20250620 01:35	18.8	18.8	18.8	23	-2.7	3	6	270	0.0	731.5	293	0.000	1.0
20250620 01:40	18.7	18.7	18.7	22	-3.5	6	14	270	0.0	731.4	274	0.000	0.9
20250620 01:45	18.1	18.1	18.1	23	-3.4	10	14	248	0.0	731.4	255	0.000	0.7
20250620 01:50	17.7	17.7	17.7	23	-3.7	10	16	248	0.0	731.5	235	0.000	0.6
20250620 01:55	17.4	17.4	17.4	23	-3.9	10	18	248	0.0	731.4	211	0.000	0.5
20250620 02:00	17.1	17.1	17.1	21	-5.4	11	19	248	0.0	731.4	188	0.254	0.3
20250620 02:05	16.9	16.9	16.9	21	-5.6	11	16	248	0.0	731.3	164	0.000	0.0
20250620 02:10	16.8	16.8	16.8	22	-5.1	11	18	248	0.0	731.4	138	0.000	0.0
20250620 02:15	16.7	16.7	16.7	21	-5.8	11	16	248	0.0	731.4	119	0.000	0.0
20250620 02:20	16.5	16.5	16.5	20	-6.5	13	18	248	0.0	731.3	99	0.000	0.0
20250620 02:25	16.3	16.3	16.3	18	-8.1	13	19	248	0.0	731.3	78	0.000	0.0
20250620 02:30	16.2	16.2	16.2	16	-9.7	13	21	248	0.0	731.3	59	0.000	0.0
20250620 02:35	16.0	16.0	16.0	16	-9.8	14	21	225	0.0	731.2	42	0.000	0.0
20250620 02:40	15.8	15.8	15.8	16	-10.0	16	24	225	0.0	731.0	28	0.000	0.0
20250620 02:45	15.6	15.6	15.6	16	-10.2	18	26	225	0.0	730.9	17	0.000	0.0
20250620 02:50	15.3	15.3	15.3	16	-10.3	19	29	225	0.0	730.8	9	0.000	0.0
20250620 02:55	15.1	15.1	15.1	17	-9.8	19	29	248	0.0	730.8	3	0.000	0.0
20250620 03:00	14.9	14.9	14.9	17	-9.9	19	26	225	0.0	730.8	0	0.152	0.0
20250620 03:05	14.8	14.8	14.8	17	-10.0	21	27	225	0.0	730.9	0	0.000	0.0
20250620 03:10	14.6	14.6	14.6	18	-9.4	21	26	225	0.0	730.9	0	0.000	0.0
20250620 03:15	14.4	14.4	14.4	17	-10.3	19	26	225	0.0	730.9	0	0.000	0.0
20250620 03:20	14.4	14.4	14.4	15	-11.9	19	27	248	0.0	731.0	0	0.000	0.0
20250620 03:25	14.5	14.5	14.5	16	-11.0	19	31	248	0.0	731.0	0	0.000	0.0
20250620 03:30	14.4	14.4	14.4	15	-11.9	19	27	225	0.0	731.0	0	0.000	0.0
20250620 03:35	14.4	14.4	14.4	14	-12.7	19	27	248	0.0	731.0	0	0.000	0.0
20250620 03:40	14.5	14.5	14.5	13	-13.6	19	26	248	0.0	731.0	0	0.000	0.0
20250620 03:45	14.4	14.4	14.4	14	-12.7	19	27	248	0.0	731.1	0	0.000	0.0
20250620 03:50	14.4	14.4	14.4	14	-12.8	19	27	248	0.0	731.0	0	0.000	0.0
20250620 03:55	14.3	14.3	14.3	15	-12.0	21	29	248	0.0	731.0	0	0.000	0.0
20250620 04:00	14.3	14.3	14.3	15	-12.0	19	27	248	0.0	731.0	0	0.178	0.0
20250620 04:05	14.2	14.2	14.2	16	-11.2	19	29	248	0.0	731.0	0	0.000	0.0
20250620 04:10	14.3	14.3	14.3	16	-11.2	21	29	248	0.0	731.0	0	0.000	0.0
20250620 04:15	14.3	14.3	14.3	16	-11.2	19	27	248	0.0	731.1	0	0.000	0.0
20250620 04:20	14.2	14.2	14.2	16	-11.2	19	27	248	0.0	731.1	0	0.000	0.0
20250620 04:25	14.1	14.1	14.1	16	-11.3	19	27	248	0.0	731.2	0	0.000	0.0
20250620 04:30	14.1	14.1	14.1	17	-10.6	18	26	248	0.0	731.3	0	0.000	0.0
20250620 04:35	14.2	14.2	14.2	16	-11.2	16	26	248	0.0	731.3	0	0.000	0.0
20250620 04:40	14.3	14.3	14.3	16	-11.2	16	27	270	0.0	731.3	0	0.000	0.0
20250620 04:45	14.3	14.3	14.3	16	-11.2	14	27	270	0.0	731.3	0	0.000	0.0
20250620 04:50	14.4	14.4	14.4	15	-11.9	14	23	270	0.0	731.4	0	0.000	0.0
20250620 04:55	14.4	14.4	14.4	15	-11.9	14	23	270	0.0	731.4	0	0.000	0.0
20250620 05:00	14.4	14.4	14.4	15	-11.9	13	23	270	0.0	731.4	0	0.152	0.0
20250620 05:05	14.4	14.4	14.4	14	-12.7	13	19	270	0.0	731.4	0	0.000	0.0
