--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250902 00:00	14.2	14.2	14.2	95	13.5	10	24	10	0.0	734.3	-100000	-100000.000	-1.0
20250902 00:05	14.3	14.3	14.3	94	13.4	9	27	3	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:10	14.4	14.4	14.4	94	13.4	10	29	1	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:15	14.4	14.4	14.4	94	13.5	9	25	3	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:20	14.4	14.4	14.4	94	13.3	11	25	3	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:25	14.2	14.2	14.2	94	13.3	12	25	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:30	14.2	14.2	14.2	95	13.3	13	25	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:35	14.0	14.0	14.0	95	13.3	11	23	7	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:40	13.9	13.9	13.9	96	13.2	12	25	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:45	13.7	13.7	13.7	96	13.1	13	29	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:50	13.7	13.7	13.7	94	12.8	11	25	1	0.0	734.2	-100000	-100000.000	-1.0
20250902 00:55	13.7	13.7	13.7	93	12.5	9	27	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:00	13.7	13.7	13.7	88	11.8	9	21	1	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:05	13.7	13.7	13.7	87	11.6	8	17	358	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:10	13.7	13.7	13.7	90	12.0	8	22	0	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:15	13.6	13.6	13.6	91	12.1	8	23	356	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:20	13.6	13.6	13.6	92	12.3	7	21	16	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:25	13.6	13.6	13.6	93	12.5	7	15	5	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:30	13.5	13.5	13.5	94	12.5	6	14	18	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:35	13.5	13.5	13.5	94	12.5	6	14	358	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:40	13.4	13.4	13.4	94	12.5	5	14	343	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:45	13.3	13.3	13.3	95	12.5	6	14	7	0.0	734.2	-100000	-100000.000	-1.0
20250902 01:50	13.3	13.3	13.3	94	12.4	5	13	19	0.0	734.2	-100000	-100000.000	-1.0
