--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250901 00:00	16.0	16.0	16.0	77	12.0	6	14	345	0.0	734.5	-100000	-100000.000	-1.0
20250901 00:05	16.0	16.0	16.0	77	12.0	5	11	349	0.0	734.5	-100000	-100000.000	-1.0
20250901 00:10	15.9	15.9	15.9	77	11.8	7	14	342	0.0	734.4	-100000	-100000.000	-1.0
20250901 00:15	15.6	15.6	15.6	77	11.6	8	14	342	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:20	15.5	15.5	15.5	78	11.7	5	14	351	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:25	15.6	15.6	15.6	78	11.7	7	16	347	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:30	15.5	15.5	15.5	78	11.7	5	10	345	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:35	15.5	15.5	15.5	78	11.8	5	10	338	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:40	15.5	15.5	15.5	78	11.7	8	15	340	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:45	15.8	15.8	15.8	77	11.8	7	17	336	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:50	15.9	15.9	15.9	75	11.6	9	18	356	0.0	734.2	-100000	-100000.000	-1.0
20250901 00:55	15.7	15.7	15.7	75	11.4	9	19	343	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:00	15.7	15.7	15.7	76	11.4	8	18	356	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:05	15.7	15.7	15.7	76	11.3	8	16	354	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:10	15.6	15.6	15.6	75	11.2	8	16	356	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:15	15.5	15.5	15.5	76	11.1	9	17	343	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:20	15.4	15.4	15.4	76	11.2	8	15	354	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:25	15.4	15.4	15.4	76	11.2	6	15	338	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:30	15.4	15.4	15.4	76	11.2	5	11	327	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:35	15.2	15.2	15.2	76	11.1	4	9	331	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:40	15.1	15.1	15.1	77	11.0	5	11	338	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:45	14.9	14.9	14.9	77	10.9	4	10	329	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:50	14.8	14.8	14.8	77	10.8	5	11	331	0.0	734.2	-100000	-100000.000	-1.0
20250901 01:55	14.7	14.7	14.7	77	10.7	5	10	329	0.0	734.2	-100000	-100000.000	-1.0
20250901 02:00	14.5	14.5	14.5	77	10.6	6	11	340	0.0	734.2	-100000	-100000.000	-1.0
20250901 02:05	14.4	14.4	14.4	78	10.7	6	11	340	0.0	734.3	-100000	-100000.000	-1.0
20250901 02:10	14.3	14.3	14.3	78	10.4	6	13	334	0.0	734.2	-100000	-100000.000	-1.0
20250901 02:15	14.3	14.3	14.3	77	10.3	6	10	334	0.0	734.2	-100000	-100000.000	-1.0
20250901 02:20	14.1	14.1	14.1	77	10.2	5	9	329	0.0	734.3	-100000	-100000.000	-1.0
20250901 02:25	14.0	14.0	14.0	77	10.1	5	9	333	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:30	13.9	13.9	13.9	76	9.8	5	9	334	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:35	13.9	13.9	13.9	73	9.2	6	11	333	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:40	13.9	13.9	13.9	74	9.5	6	10	343	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:45	14.0	14.0	14.0	75	9.7	5	9	352	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:50	14.1	14.1	14.1	75	9.7	6	9	342	0.0	734.5	-100000	-100000.000	-1.0
20250901 02:55	14.2	14.2	14.2	75	9.8	6	11	343	0.0	734.5	-100000	-100000.000	-1.0
