--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250807 00:00	20.9	20.9	20.9	40	6.8	8	25	347	0.0	738.6	-100000	-100000.000	-1.0
20250807 00:05	21.0	21.0	21.0	40	6.9	7	17	0	0.0	738.6	-100000	-100000.000	-1.0
20250807 00:10	21.0	21.0	21.0	40	6.9	9	18	354	0.0	738.6	-100000	-100000.000	-1.0
20250807 00:15	20.5	20.5	20.5	41	6.8	9	23	0	0.0	738.6	-100000	-100000.000	-1.0
20250807 00:20	20.6	20.6	20.6	40	6.5	11	20	14	0.0	738.6	-100000	-100000.000	-1.0
20250807 00:25	20.3	20.3	20.3	41	6.6	12	26	21	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:30	20.3	20.3	20.3	41	6.6	10	21	9	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:35	20.5	20.5	20.5	41	6.8	9	16	7	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:40	20.6	20.6	20.6	40	6.5	8	17	7	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:45	20.5	20.5	20.5	41	6.8	9	22	0	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:50	20.5	20.5	20.5	41	6.8	9	20	347	0.0	738.2	-100000	-100000.000	-1.0
20250807 00:55	20.4	20.4	20.4	41	6.7	9	17	358	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:00	20.3	20.3	20.3	41	6.6	8	18	358	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:05	20.3	20.3	20.3	41	6.6	8	17	354	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:10	20.4	20.4	20.4	41	6.7	8	16	1	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:15	20.2	20.2	20.2	41	6.5	9	18	352	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:20	20.0	20.0	20.0	41	6.3	9	19	5	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:25	20.1	20.1	20.1	41	6.4	8	17	356	0.0	738.2	-100000	-100000.000	-1.0
20250807 01:30	20.0	20.0	20.0	41	6.3	8	15	349	0.0	738.2	-100000	-100000.000	-1.0
