--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250728 00:00	16.6	16.6	16.6	28	-2.0	8	14	0	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:05	17.0	17.0	17.0	28	-1.6	9	15	9	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:10	17.0	17.0	17.0	28	-1.6	8	14	0	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:15	17.0	17.0	17.0	28	-1.6	9	14	7	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:20	16.6	16.6	16.6	29	-1.6	9	16	9	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:25	16.4	16.4	16.4	30	-1.2	8	14	16	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:30	16.4	16.4	16.4	30	-1.2	10	17	12	0.0	733.8	-100000	-100000.000	-1.0
20250728 00:35	16.4	16.4	16.4	31	-0.8	10	16	3	0.0	733.5	-100000	-100000.000	-1.0
20250728 00:40	16.3	16.3	16.3	31	-0.9	8	16	21	0.0	733.5	-100000	-100000.000	-1.0
20250728 00:45	16.2	16.2	16.2	31	-1.0	8	12	14	0.0	733.5	-100000	-100000.000	-1.0
20250728 00:50	16.3	16.3	16.3	31	-0.9	7	12	358	0.0	733.5	-100000	-100000.000	-1.0
20250728 00:55	16.1	16.1	16.1	32	-0.6	8	12	5	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:00	16.0	16.0	16.0	32	-0.7	8	13	0	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:05	16.0	16.0	16.0	32	-0.7	7	12	358	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:10	15.8	15.8	15.8	32	-0.9	6	10	18	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:15	15.9	15.9	15.9	32	-0.8	1	5	258	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:20	16.6	16.6	16.6	31	-0.6	2	7	273	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:25	17.1	17.1	17.1	30	-0.7	2	9	291	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:30	17.5	17.5	17.5	25	-2.7	5	15	225	0.0	733.5	-100000	-100000.000	-1.0
20250728 01:35	17.7	17.7	17.7	25	-2.6	5	12	217	0.0	733.8	-100000	-100000.000	-1.0
20250728 01:40	17.8	17.8	17.8	24	-3.1	4	13	217	0.0	733.8	-100000	-100000.000	-1.0
