--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250827 00:00	13.8	13.8	13.8	73	9.1	2	10	189	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:05	14.3	14.3	14.3	72	9.3	4	12	338	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:10	14.3	14.3	14.3	71	9.1	3	9	322	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:15	14.3	14.3	14.3	69	8.7	3	9	297	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:20	14.5	14.5	14.5	69	8.7	3	9	334	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:25	14.5	14.5	14.5	68	8.8	2	6	344	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:30	14.3	14.3	14.3	68	8.5	5	9	9	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:35	13.8	13.8	13.8	71	8.6	4	8	354	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:40	13.3	13.3	13.3	75	8.9	7	12	12	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:45	12.8	12.8	12.8	77	8.8	7	12	3	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:50	12.4	12.4	12.4	78	8.7	7	11	1	0.0	734.2	-100000	-100000.000	-1.0
20250827 00:55	12.3	12.3	12.3	79	8.7	7	13	3	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:00	12.4	12.4	12.4	78	8.8	4	8	9	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:05	12.5	12.5	12.5	79	8.9	6	10	16	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:10	12.5	12.5	12.5	79	9.0	6	12	5	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:15	12.4	12.4	12.4	79	8.9	6	11	9	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:20	12.4	12.4	12.4	78	8.7	7	13	1	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:25	12.3	12.3	12.3	79	8.7	6	11	0	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:30	12.3	12.3	12.3	79	8.8	5	11	37	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:35	12.5	12.5	12.5	79	8.9	3	7	177	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:40	12.6	12.6	12.6	80	9.2	2	5	203	0.0	734.2	-100000	-100000.000	-1.0
20250827 01:45	12.9	12.9	12.9	80	9.5	2	6	311	0.0	734.4	-100000	-100000.000	-1.0
20250827 01:50	13.0	13.0	13.0	80	9.7	4	10	338	0.0	734.5	-100000	-100000.000	-1.0
20250827 01:55	12.8	12.8	12.8	79	9.3	5	9	351	0.0	734.3	-100000	-100000.000	-1.0
20250827 02:00	12.3	12.3	12.3	80	8.8	6	9	7	0.0	734.2	-100000	-100000.000	-1.0
20250827 02:05	11.7	11.7	11.7	81	8.6	5	10	0	0.0	734.4	-100000	-100000.000	-1.0
20250827 02:10	11.6	11.6	11.6	82	8.6	3	5	342	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:15	11.6	11.6	11.6	81	8.4	2	5	208	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:20	11.7	11.7	11.7	81	8.5	5	10	198	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:25	11.8	11.8	11.8	82	8.7	7	10	198	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:30	11.6	11.6	11.6	82	8.7	6	9	192	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:35	11.5	11.5	11.5	83	8.7	6	8	198	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:40	11.4	11.4	11.4	84	8.8	6	8	180	0.0	734.5	-100000	-100000.000	-1.0
20250827 02:45	11.3	11.3	11.3	85	8.8	6	9	180	0.0	734.7	-100000	-100000.000	-1.0
20250827 02:50	11.2	11.2	11.2	86	8.9	6	8	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 02:55	11.1	11.1	11.1	86	8.8	6	8	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:00	11.0	11.0	11.0	86	8.8	7	9	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:05	10.9	10.9	10.9	87	8.8	8	11	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:10	10.8	10.8	10.8	87	8.7	9	13	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:15	10.8	10.8	10.8	87	8.7	9	14	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:20	10.7	10.7	10.7	87	8.6	9	13	181	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:25	10.7	10.7	10.7	87	8.6	10	14	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:30	10.6	10.6	10.6	87	8.5	8	13	180	0.0	734.8	-100000	-100000.000	-1.0
20250827 03:35	10.6	10.6	10.6	86	8.4	7	9	183	0.0	735.1	-100000	-100000.000	-1.0
20250827 03:40	10.9	10.9	10.9	84	8.2	2	7	181	0.0	735.2	-100000	-100000.000	-1.0
20250827 03:45	11.1	11.1	11.1	81	8.1	2	4	207	0.0	735.2	-100000	-100000.000	-1.0
20250827 03:50	11.2	11.2	11.2	79	7.7	2	4	216	0.0	735.2	-100000	-100000.000	-1.0
20250827 03:55	11.2	11.2	11.2	78	7.5	2	5	219	0.0	735.2	-100000	-100000.000	-1.0
20250827 04:00	11.3	11.3	11.3	78	7.6	3	5	216	0.0	735.2	-100000	-100000.000	-1.0
20250827 04:05	11.3	11.3	11.3	79	7.8	2	4	216	0.0	735.2	-100000	-100000.000	-1.0
20250827 04:10	11.3	11.3	11.3	78	7.7	2	4	208	0.0	735.2	-100000	-100000.000	-1.0
20250827 04:15	11.3	11.3	11.3	78	7.6	3	5	187	0.0	735.4	-100000	-100000.000	-1.0
20250827 04:20	11.3	11.3	11.3	79	7.8	3	4	180	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:25	11.4	11.4	11.4	78	7.7	3	4	196	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:30	11.4	11.4	11.4	78	7.6	3	4	189	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:35	11.4	11.4	11.4	78	7.7	1	3	154	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:40	11.4	11.4	11.4	76	7.2	3	7	39	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:50	11.7	11.7	11.7	73	7.1	3	6	18	0.0	735.5	-100000	-100000.000	-1.0
20250827 04:55	12.0	12.0	12.0	71	6.9	3	6	1	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:00	12.0	12.0	12.0	71	6.9	4	6	0	0.0	735.6	-100000	-100000.000	-1.0
20250827 05:05	12.0	12.0	12.0	70	6.8	4	5	29	0.0	735.7	-100000	-100000.000	-1.0
20250827 05:10	12.2	12.2	12.2	69	6.6	3	5	46	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:15	12.4	12.4	12.4	68	6.6	3	5	34	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:20	12.5	12.5	12.5	67	6.5	3	4	24	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:25	12.6	12.6	12.6	66	6.4	1	3	2	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:30	12.6	12.6	12.6	66	6.3	2	4	182	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:35	12.6	12.6	12.6	65	6.2	2	4	190	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:40	12.5	12.5	12.5	65	6.2	2	4	349	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:45	12.5	12.5	12.5	66	6.4	2	4	9	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:50	12.4	12.4	12.4	68	6.6	4	8	16	0.0	735.5	-100000	-100000.000	-1.0
20250827 05:55	12.3	12.3	12.3	69	6.8	3	4	50	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:00	12.3	12.3	12.3	67	6.4	3	5	122	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:05	12.4	12.4	12.4	66	6.2	2	4	138	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:10	12.5	12.5	12.5	65	6.1	1	4	3	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:15	12.4	12.4	12.4	66	6.2	3	6	0	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:20	12.3	12.3	12.3	68	6.5	5	8	16	0.0	735.6	-100000	-100000.000	-1.0
20250827 06:25	12.4	12.4	12.4	67	6.4	4	6	30	0.0	735.9	-100000	-100000.000	-1.0
20250827 06:30	12.3	12.3	12.3	68	6.5	4	7	16	0.0	735.8	-100000	-100000.000	-1.0
20250827 06:35	12.1	12.1	12.1	69	6.6	4	6	16	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:40	12.0	12.0	12.0	69	6.6	4	6	23	0.0	735.5	-100000	-100000.000	-1.0
20250827 06:45	12.0	12.0	12.0	70	6.7	5	7	32	0.0	735.5	-100000	-100000.000	-1.0
