--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250908 00:00	13.6	13.6	13.6	100	13.6	8	16	356	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:05	13.8	13.8	13.8	100	13.8	8	16	358	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:10	14.0	14.0	14.0	100	14.0	7	13	356	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:15	14.1	14.1	14.1	100	14.1	5	12	334	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:20	14.1	14.1	14.1	100	14.1	7	14	7	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:25	13.6	13.6	13.6	100	13.6	6	13	1	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:30	13.5	13.5	13.5	100	13.5	6	12	354	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:35	13.8	13.8	13.8	100	13.7	5	11	329	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:40	14.0	14.0	14.0	100	14.0	6	11	340	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:45	14.0	14.0	14.0	100	14.0	8	15	358	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:50	13.6	13.6	13.6	100	13.6	7	14	347	0.0	736.2	-100000	-100000.000	-1.0
20250908 00:55	13.7	13.7	13.7	99	13.5	7	13	347	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:00	13.9	13.9	13.9	97	13.4	8	14	345	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:05	13.8	13.8	13.8	99	13.7	6	12	340	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:10	13.9	13.9	13.9	100	13.8	4	9	5	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:15	13.8	13.8	13.8	100	13.8	6	11	3	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:20	13.7	13.7	13.7	99	13.6	6	11	343	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:25	13.6	13.6	13.6	99	13.4	8	13	338	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:30	13.5	13.5	13.5	100	13.5	8	17	356	0.0	736.3	-100000	-100000.000	-1.0
20250908 01:35	13.3	13.3	13.3	100	13.3	7	13	336	0.0	736.3	-100000	-100000.000	-1.0
20250908 01:40	13.4	13.4	13.4	100	13.4	9	15	347	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:45	13.3	13.3	13.3	99	13.1	6	14	336	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:50	13.5	13.5	13.5	84	10.8	2	12	303	0.0	736.2	-100000	-100000.000	-1.0
20250908 01:55	13.5	13.5	13.5	89	11.8	4	11	346	0.0	736.2	-100000	-100000.000	-1.0
20250908 02:00	13.2	13.2	13.2	100	13.2	8	14	14	0.0	736.2	-100000	-100000.000	-1.0
20250908 02:05	13.0	13.0	13.0	100	13.0	6	10	9	0.0	736.2	-100000	-100000.000	-1.0
20250908 02:10	12.9	12.9	12.9	100	12.9	4	7	16	0.0	736.2	-100000	-100000.000	-1.0
20250908 02:15	13.0	13.0	13.0	100	13.0	5	8	12	0.0	736.3	-100000	-100000.000	-1.0
20250908 02:20	12.9	12.9	12.9	100	12.9	4	7	39	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:25	12.8	12.8	12.8	98	12.5	5	8	23	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:30	13.1	13.1	13.1	94	12.2	3	5	32	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:35	13.0	13.0	13.0	96	12.4	3	5	126	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:40	13.0	13.0	13.0	91	11.6	2	4	199	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:45	13.0	13.0	13.0	90	11.5	2	5	177	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:50	12.8	12.8	12.8	98	12.5	6	10	14	0.0	736.5	-100000	-100000.000	-1.0
20250908 02:55	12.5	12.5	12.5	100	12.5	6	9	354	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:00	12.6	12.6	12.6	96	12.0	2	7	354	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:05	12.7	12.7	12.7	91	11.3	3	6	331	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:10	12.9	12.9	12.9	88	11.0	4	6	329	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:15	13.1	13.1	13.1	88	11.0	5	7	340	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:20	13.2	13.2	13.2	88	11.1	5	7	349	0.0	736.5	-100000	-100000.000	-1.0
20250908 03:25	13.2	13.2	13.2	87	11.0	5	10	356	0.0	736.8	-100000	-100000.000	-1.0
20250908 03:30	13.1	13.1	13.1	90	11.5	5	9	358	0.0	736.9	-100000	-100000.000	-1.0
20250908 03:35	13.0	13.0	13.0	82	10.0	1	5	34	0.0	736.9	-100000	-100000.000	-1.0
20250908 03:40	13.3	13.3	13.3	79	9.7	5	10	25	0.0	736.9	-100000	-100000.000	-1.0
20250908 03:45	13.1	13.1	13.1	92	11.7	4	9	5	0.0	736.9	-100000	-100000.000	-1.0
20250908 03:50	12.9	12.9	12.9	82	10.0	1	3	358	0.0	736.9	-100000	-100000.000	-1.0
20250908 03:55	13.2	13.2	13.2	80	9.8	3	5	16	0.0	736.9	-100000	-100000.000	-1.0
20250908 04:00	13.1	13.1	13.1	84	10.5	2	4	306	0.0	736.9	-100000	-100000.000	-1.0
20250908 04:05	13.1	13.1	13.1	78	9.3	4	6	189	0.0	736.9	-100000	-100000.000	-1.0
20250908 04:10	13.5	13.5	13.5	75	9.2	2	4	172	0.0	736.9	-100000	-100000.000	-1.0
20250908 04:15	13.6	13.6	13.6	69	8.0	2	4	38	0.0	736.9	-100000	-100000.000	-1.0
20250908 04:20	13.8	13.8	13.8	62	6.6	1	3	130	0.0	737.0	-100000	-100000.000	-1.0
20250908 04:25	14.3	14.3	14.3	59	6.4	4	5	172	0.0	737.1	-100000	-100000.000	-1.0
20250908 04:30	14.5	14.5	14.5	60	6.9	5	7	180	0.0	737.2	-100000	-100000.000	-1.0
20250908 04:35	14.2	14.2	14.2	70	8.7	5	5	171	0.0	737.2	-100000	-100000.000	-1.0
20250908 04:40	14.1	14.1	14.1	65	7.5	4	5	144	0.0	737.2	-100000	-100000.000	-1.0
20250908 04:45	14.4	14.4	14.4	58	6.4	4	9	36	0.0	737.2	-100000	-100000.000	-1.0
20250908 04:50	14.4	14.4	14.4	63	7.5	5	10	23	0.0	737.2	-100000	-100000.000	-1.0
20250908 04:55	14.2	14.2	14.2	68	8.4	6	12	354	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:00	14.1	14.1	14.1	73	9.3	7	12	5	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:05	14.0	14.0	14.0	76	9.9	6	9	3	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:10	13.8	13.8	13.8	80	10.5	6	11	9	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:15	13.6	13.6	13.6	82	10.6	7	11	5	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:20	13.5	13.5	13.5	83	10.7	6	9	5	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:25	13.4	13.4	13.4	84	10.9	5	9	10	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:30	13.4	13.4	13.4	88	11.3	7	9	18	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:35	13.3	13.3	13.3	88	11.4	6	8	18	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:40	13.3	13.3	13.3	89	11.5	3	5	55	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:45	13.3	13.3	13.3	88	11.3	3	5	77	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:50	13.3	13.3	13.3	88	11.3	3	5	50	0.0	737.2	-100000	-100000.000	-1.0
20250908 05:55	13.1	13.1	13.1	87	11.1	3	5	97	0.0	737.1	-100000	-100000.000	-1.0
20250908 06:00	13.2	13.2	13.2	84	10.6	5	9	158	0.0	737.1	-100000	-100000.000	-1.0
