--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250606 00:00	11.8	11.8	11.8	84	9.2	13	21	22	0.0	729.4	668	0.406	3.5
20250606 00:05	11.4	11.4	11.4	85	9.0	11	18	45	0.0	729.5	584	0.000	2.8
20250606 00:10	11.5	11.5	11.5	85	9.1	6	13	22	0.0	729.5	652	0.000	3.3
20250606 00:15	11.9	11.9	11.9	83	9.1	10	16	22	0.0	729.5	624	0.000	3.2
20250606 00:20	11.7	11.7	11.7	83	8.9	11	16	22	0.0	729.5	540	0.000	2.5
20250606 00:25	11.4	11.4	11.4	84	8.8	10	18	22	0.0	729.5	449	0.000	2.1
20250606 00:30	11.3	11.3	11.3	84	8.7	11	16	22	0.0	729.5	487	0.000	2.3
20250606 00:35	11.4	11.4	11.4	84	8.8	10	16	45	0.0	729.4	496	0.000	2.4
20250606 00:40	11.6	11.6	11.6	82	8.6	10	18	22	0.0	729.4	482	0.000	2.2
20250606 00:45	11.6	11.6	11.6	82	8.6	10	18	45	0.0	729.4	462	0.000	2.1
20250606 00:50	11.6	11.6	11.6	82	8.6	10	16	45	0.0	729.4	440	0.000	1.9
20250606 00:55	11.5	11.5	11.5	82	8.5	10	16	22	0.0	729.4	423	0.000	1.8
20250606 01:00	11.4	11.4	11.4	82	8.5	10	14	45	0.0	729.4	402	0.279	1.6
20250606 01:05	11.4	11.4	11.4	82	8.5	10	14	22	0.0	729.4	381	0.000	1.4
20250606 01:10	11.4	11.4	11.4	82	8.4	10	18	22	0.0	729.4	360	0.000	1.2
20250606 01:15	11.3	11.3	11.3	81	8.2	10	16	22	0.0	729.4	343	0.000	1.2
20250606 01:20	11.3	11.3	11.3	81	8.1	10	14	22	0.0	729.4	326	0.000	1.1
20250606 01:25	11.3	11.3	11.3	81	8.1	10	14	45	0.0	729.4	304	0.000	1.0
20250606 01:30	11.3	11.3	11.3	80	8.0	8	13	45	0.0	729.4	285	0.000	0.9
20250606 01:35	11.2	11.2	11.2	80	7.8	10	14	45	0.0	729.4	264	0.000	0.8
20250606 01:40	11.2	11.2	11.2	79	7.7	8	14	45	0.0	729.5	245	0.000	0.7
20250606 01:45	10.9	10.9	10.9	80	7.6	8	11	45	0.0	729.5	222	0.000	0.6
20250606 01:50	10.6	10.6	10.6	80	7.3	10	14	45	0.0	729.5	202	0.000	0.5
20250606 01:55	10.6	10.6	10.6	80	7.3	6	13	45	0.0	729.4	175	0.000	0.2
20250606 02:00	10.7	10.7	10.7	80	7.4	6	11	45	0.0	729.4	153	0.152	0.0
20250606 02:05	10.6	10.6	10.6	79	7.1	6	10	45	0.0	729.4	129	0.000	0.0
20250606 02:10	10.4	10.4	10.4	80	7.1	8	11	45	0.0	729.4	107	0.000	0.0
20250606 02:15	10.3	10.3	10.3	80	7.0	8	10	45	0.0	729.5	85	0.000	0.0
20250606 02:20	10.3	10.3	10.3	80	7.0	6	10	45	0.0	729.6	69	0.000	0.0
20250606 02:25	10.1	10.1	10.1	81	7.0	8	10	45	0.0	729.7	51	0.000	0.0
