--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250920 00:00	13.3	13.3	13.3	86	11.0	10	14	174	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:05	13.3	13.3	13.3	86	10.9	11	19	172	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:10	13.4	13.4	13.4	83	10.6	10	23	180	0.0	732.0	-100000	-100000.000	-1.0
20250920 00:15	13.3	13.3	13.3	82	10.3	10	16	176	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:20	13.3	13.3	13.3	86	11.1	8	15	194	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:25	13.7	13.7	13.7	87	11.5	8	16	190	0.0	732.1	-100000	-100000.000	-1.0
20250920 00:30	13.9	13.9	13.9	85	11.4	9	16	190	0.0	732.1	-100000	-100000.000	-1.0
20250920 00:35	13.8	13.8	13.8	86	11.5	9	16	183	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:40	13.8	13.8	13.8	82	10.7	10	17	183	0.0	731.8	-100000	-100000.000	-1.0
20250920 00:45	13.5	13.5	13.5	81	10.4	11	20	180	0.0	731.9	-100000	-100000.000	-1.0
20250920 00:50	13.4	13.4	13.4	84	10.8	7	16	189	0.0	732.0	-100000	-100000.000	-1.0
20250920 00:55	13.4	13.4	13.4	81	10.3	10	17	183	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:00	13.2	13.2	13.2	83	10.5	10	18	185	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:05	13.1	13.1	13.1	86	10.7	10	16	181	0.0	731.9	-100000	-100000.000	-1.0
20250920 01:10	12.9	12.9	12.9	84	10.4	11	20	180	0.0	732.0	-100000	-100000.000	-1.0
20250920 01:15	12.7	12.7	12.7	86	10.4	12	21	181	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:20	12.5	12.5	12.5	90	10.8	12	21	183	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:25	12.5	12.5	12.5	91	11.1	12	20	180	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:30	12.4	12.4	12.4	92	11.1	11	17	180	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:35	12.1	12.1	12.1	94	11.2	11	16	181	0.0	732.1	-100000	-100000.000	-1.0
20250920 01:40	12.0	12.0	12.0	95	11.2	11	17	180	0.0	732.0	-100000	-100000.000	-1.0
20250920 01:45	11.9	11.9	11.9	96	11.3	9	17	181	0.0	731.9	-100000	-100000.000	-1.0
20250920 01:50	11.8	11.8	11.8	96	11.2	10	16	180	0.0	731.9	-100000	-100000.000	-1.0
20250920 01:55	11.7	11.7	11.7	96	11.1	11	17	172	0.0	731.8	-100000	-100000.000	-1.0
20250920 02:00	11.5	11.5	11.5	96	11.0	12	18	178	0.0	732.0	-100000	-100000.000	-1.0
20250920 02:05	11.4	11.4	11.4	97	11.0	12	18	176	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:10	11.4	11.4	11.4	97	10.9	12	18	178	0.0	732.0	-100000	-100000.000	-1.0
20250920 02:15	11.3	11.3	11.3	98	10.9	13	21	176	0.0	731.9	-100000	-100000.000	-1.0
20250920 02:20	11.2	11.2	11.2	98	10.9	14	23	174	0.0	731.8	-100000	-100000.000	-1.0
20250920 02:25	11.2	11.2	11.2	99	11.0	14	20	176	0.0	732.0	-100000	-100000.000	-1.0
20250920 02:30	11.1	11.1	11.1	100	11.1	14	21	174	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:35	11.1	11.1	11.1	100	11.0	14	21	176	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:40	11.0	11.0	11.0	100	11.0	15	22	174	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:45	11.0	11.0	11.0	98	10.7	16	22	174	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:50	11.0	11.0	11.0	98	10.8	17	23	178	0.0	732.1	-100000	-100000.000	-1.0
20250920 02:55	11.0	11.0	11.0	97	10.5	17	24	178	0.0	732.1	-100000	-100000.000	-1.0
20250920 03:00	11.0	11.0	11.0	98	10.8	17	25	180	0.0	732.1	-100000	-100000.000	-1.0
20250920 03:05	10.9	10.9	10.9	98	10.7	17	26	180	0.0	732.2	-100000	-100000.000	-1.0
20250920 03:10	10.9	10.9	10.9	97	10.4	18	26	178	0.0	732.3	-100000	-100000.000	-1.0
20250920 03:15	11.0	11.0	11.0	96	10.4	18	26	180	0.0	732.4	-100000	-100000.000	-1.0
20250920 03:20	11.0	11.0	11.0	95	10.2	18	25	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:25	11.0	11.0	11.0	94	10.1	18	26	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:30	11.0	11.0	11.0	93	9.9	18	25	178	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:35	11.1	11.1	11.1	92	9.7	18	24	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:40	11.1	11.1	11.1	91	9.6	18	25	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:45	11.2	11.2	11.2	89	9.4	17	25	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:50	11.2	11.2	11.2	88	9.3	18	25	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 03:55	11.3	11.3	11.3	87	9.2	18	23	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 04:00	11.3	11.3	11.3	87	9.2	18	23	180	0.0	732.5	-100000	-100000.000	-1.0
20250920 04:05	11.3	11.3	11.3	87	9.1	18	25	176	0.0	732.5	-100000	-100000.000	-1.0
20250920 04:10	11.3	11.3	11.3	86	9.1	18	24	178	0.0	732.6	-100000	-100000.000	-1.0
20250920 04:15	11.4	11.4	11.4	86	9.1	19	27	171	0.0	732.8	-100000	-100000.000	-1.0
20250920 04:20	11.4	11.4	11.4	86	9.1	18	26	176	0.0	732.8	-100000	-100000.000	-1.0
20250920 04:25	11.4	11.4	11.4	85	8.9	18	23	176	0.0	732.8	-100000	-100000.000	-1.0
20250920 04:30	11.5	11.5	11.5	83	8.8	17	25	176	0.0	732.8	-100000	-100000.000	-1.0
20250920 04:35	11.7	11.7	11.7	83	8.9	18	27	172	0.0	732.8	-100000	-100000.000	-1.0
20250920 04:40	11.9	11.9	11.9	83	9.1	17	23	178	0.0	732.9	-100000	-100000.000	-1.0
20250920 04:45	12.1	12.1	12.1	84	9.4	17	26	178	0.0	732.9	-100000	-100000.000	-1.0
20250920 04:50	12.2	12.2	12.2	84	9.5	16	24	180	0.0	733.0	-100000	-100000.000	-1.0
20250920 04:55	12.3	12.3	12.3	83	9.5	16	21	180	0.0	733.0	-100000	-100000.000	-1.0
20250920 05:00	12.4	12.4	12.4	83	9.6	16	24	174	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:05	12.4	12.4	12.4	84	9.7	16	23	176	0.0	733.1	-100000	-100000.000	-1.0
20250920 05:10	12.4	12.4	12.4	84	9.8	16	23	167	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:15	12.4	12.4	12.4	84	9.8	14	23	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:20	12.4	12.4	12.4	84	9.7	14	21	176	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:25	12.3	12.3	12.3	84	9.7	14	20	172	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:30	12.2	12.2	12.2	84	9.5	14	20	171	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:35	12.2	12.2	12.2	84	9.6	15	22	169	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:40	12.2	12.2	12.2	84	9.5	15	23	172	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:45	12.2	12.2	12.2	82	9.1	14	23	174	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:50	12.1	12.1	12.1	80	8.8	14	22	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 05:55	12.2	12.2	12.2	78	8.6	15	26	178	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:00	12.3	12.3	12.3	77	8.3	15	22	176	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:05	12.3	12.3	12.3	76	8.2	14	22	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:10	12.2	12.2	12.2	76	8.0	14	22	178	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:15	12.2	12.2	12.2	74	7.8	15	20	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:20	12.2	12.2	12.2	74	7.6	15	23	176	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:25	12.3	12.3	12.3	73	7.5	16	23	171	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:30	12.4	12.4	12.4	72	7.5	17	24	174	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:35	12.4	12.4	12.4	72	7.6	16	24	174	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:40	12.3	12.3	12.3	73	7.7	16	26	176	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:45	12.3	12.3	12.3	74	7.7	15	24	176	0.0	733.2	-100000	-100000.000	-1.0
20250920 06:50	12.2	12.2	12.2	74	7.7	14	22	180	0.0	733.3	-100000	-100000.000	-1.0
20250920 06:55	12.1	12.1	12.1	75	7.7	14	20	178	0.0	733.3	-100000	-100000.000	-1.0
20250920 07:00	12.0	12.0	12.0	77	8.0	15	25	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 07:05	11.9	11.9	11.9	77	8.0	16	24	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 07:10	11.9	11.9	11.9	78	8.1	16	24	180	0.0	733.2	-100000	-100000.000	-1.0
20250920 07:15	11.9	11.9	11.9	77	8.0	17	28	176	0.0	733.2	-100000	-100000.000	-1.0
