--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250603 00:00	9.7	9.2	9.7	90	8.1	6	10	3	0.0	730.4	-100000	-100000.000	-1.0
20250603 00:05	9.6	8.8	9.6	91	8.2	7	12	14	0.0	730.4	-100000	-100000.000	-1.0
20250603 00:10	9.4	8.8	9.4	92	8.2	6	10	10	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:15	9.6	9.6	9.6	92	8.3	4	10	349	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:20	9.8	8.9	9.8	90	8.2	7	16	354	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:25	9.8	9.2	9.8	90	8.2	6	15	342	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:30	9.6	9.2	9.6	91	8.2	5	12	351	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:35	9.6	8.8	9.6	92	8.3	7	11	14	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:40	9.6	9.3	9.6	91	8.2	5	9	352	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:45	10.0	10.0	10.0	90	8.4	6	11	1	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:50	10.1	10.1	10.1	90	8.5	5	11	334	0.0	730.1	-100000	-100000.000	-1.0
20250603 00:55	10.4	10.4	10.4	90	8.8	7	11	25	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:00	9.8	9.3	9.8	92	8.5	6	11	14	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:05	9.7	9.1	9.7	92	8.4	6	11	342	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:10	10.0	10.0	10.0	91	8.6	7	14	343	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:15	10.2	10.2	10.2	90	8.6	5	13	333	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:20	10.8	10.8	10.8	87	8.7	6	13	320	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:25	10.7	10.7	10.7	87	8.6	7	13	336	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:30	10.4	10.4	10.4	88	8.5	5	12	327	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:35	10.6	10.6	10.6	88	8.7	7	12	325	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:40	10.5	10.5	10.5	88	8.6	5	10	325	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:45	10.5	10.5	10.5	88	8.6	4	8	345	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:50	10.3	10.3	10.3	88	8.4	4	8	331	0.0	730.1	-100000	-100000.000	-1.0
20250603 01:55	10.3	10.3	10.3	89	8.5	4	8	322	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:00	10.5	10.5	10.5	88	8.6	7	10	329	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:05	10.1	10.1	10.1	89	8.3	6	9	329	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:10	10.0	10.0	10.0	89	8.3	7	11	340	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:15	10.1	10.1	10.1	77	6.2	7	11	345	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:20	10.4	10.4	10.4	75	6.1	6	10	342	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:25	10.4	10.4	10.4	75	6.1	6	10	336	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:30	10.4	10.4	10.4	75	6.1	8	15	340	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:35	10.3	10.3	10.3	77	6.4	7	11	340	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:40	10.1	10.1	10.1	80	6.8	8	11	347	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:45	9.8	9.2	9.8	81	6.7	6	9	342	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:50	9.7	8.8	9.7	83	6.9	7	11	347	0.0	730.1	-100000	-100000.000	-1.0
20250603 02:55	9.7	8.5	9.7	84	7.1	9	13	342	0.0	730.1	-100000	-100000.000	-1.0
20250603 03:00	9.6	8.2	9.6	83	6.8	9	16	340	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:05	9.6	8.4	9.6	81	6.5	9	21	331	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:10	9.8	8.6	9.8	76	5.7	9	15	340	0.0	730.1	-100000	-100000.000	-1.0
20250603 03:15	9.7	8.3	9.7	78	6.0	10	17	338	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:20	9.7	8.5	9.7	76	5.6	8	14	338	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:25	9.7	8.6	9.7	76	5.6	8	17	333	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:30	9.7	8.4	9.7	75	5.5	9	14	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:35	9.6	8.2	9.6	75	5.3	9	14	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:40	9.5	8.0	9.5	76	5.5	10	18	343	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:45	9.6	7.6	9.6	74	5.2	13	26	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:50	10.1	10.1	10.1	69	4.6	12	24	340	0.0	730.4	-100000	-100000.000	-1.0
20250603 03:55	10.1	10.1	10.1	68	4.4	11	19	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 04:00	10.1	10.1	10.1	67	4.2	9	16	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 04:05	9.9	8.4	9.9	67	4.0	10	18	342	0.0	730.4	-100000	-100000.000	-1.0
20250603 04:10	10.1	10.1	10.1	67	4.2	9	18	342	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:15	10.0	10.0	10.0	66	3.9	8	15	342	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:20	9.9	8.8	9.9	67	4.0	9	17	340	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:25	10.0	10.0	10.0	66	3.9	8	17	340	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:30	10.1	10.1	10.1	66	4.0	9	18	342	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:35	10.1	10.1	10.1	66	4.0	10	15	342	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:40	10.0	10.0	10.0	66	3.9	9	18	347	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:45	10.0	10.0	10.0	66	3.9	10	20	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 04:50	10.0	10.0	10.0	67	4.2	12	21	354	0.0	730.8	-100000	-100000.000	-1.0
20250603 04:55	10.1	10.1	10.1	66	4.0	11	17	349	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:00	10.1	10.1	10.1	67	4.2	13	22	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:05	10.1	10.1	10.1	67	4.2	11	20	352	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:10	10.1	10.1	10.1	68	4.4	12	20	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:15	10.1	10.1	10.1	67	4.2	11	21	342	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:20	10.0	10.0	10.0	67	4.2	10	17	0	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:25	9.9	8.3	9.9	69	4.5	12	20	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:30	9.8	8.2	9.8	68	4.2	11	21	351	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:35	9.9	8.3	9.9	67	4.0	12	20	356	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:40	9.9	8.4	9.9	68	4.3	11	19	342	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:45	9.7	8.3	9.7	67	3.8	10	17	354	0.0	731.5	-100000	-100000.000	-1.0
20250603 05:50	9.8	8.8	9.8	67	3.9	8	16	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 05:55	9.8	8.9	9.8	67	3.9	8	14	358	0.0	731.5	-100000	-100000.000	-1.0
20250603 06:00	9.8	8.4	9.8	68	4.2	10	16	349	0.0	731.5	-100000	-100000.000	-1.0
20250603 06:05	9.7	8.3	9.7	68	4.0	10	16	342	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:10	9.6	8.3	9.6	67	3.7	9	15	356	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:15	9.7	8.6	9.7	67	3.8	8	15	0	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:20	9.6	8.7	9.6	66	3.5	7	13	0	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:25	9.5	8.2	9.5	67	3.7	9	15	352	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:30	9.5	8.0	9.5	66	3.5	10	16	351	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:35	9.6	8.6	9.6	66	3.5	8	16	0	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:40	9.5	8.5	9.5	67	3.7	8	16	0	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:45	9.5	8.1	9.5	67	3.7	9	16	347	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:50	9.5	8.5	9.5	68	3.9	8	13	358	0.0	731.1	-100000	-100000.000	-1.0
20250603 06:55	9.3	8.1	9.3	70	4.1	8	14	9	0.0	731.1	-100000	-100000.000	-1.0
20250603 07:00	9.3	7.8	9.3	70	4.1	10	15	14	0.0	731.1	-100000	-100000.000	-1.0
20250603 07:05	9.3	8.0	9.3	70	4.1	9	13	18	0.0	731.1	-100000	-100000.000	-1.0
20250603 07:10	9.3	7.8	9.3	69	3.9	10	13	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:15	9.2	7.5	9.2	70	4.0	11	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:20	9.2	7.6	9.2	70	4.0	10	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:25	9.1	7.4	9.1	73	4.5	10	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:30	8.8	7.1	8.8	75	4.6	10	16	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:35	8.7	7.1	8.7	76	4.7	10	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:40	8.7	7.0	8.7	77	4.9	10	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:45	8.7	7.2	8.7	77	4.9	9	14	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:50	8.6	7.0	8.6	76	4.6	10	14	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 07:55	8.6	7.0	8.6	77	4.8	10	14	16	0.0	730.8	-100000	-100000.000	-1.0
20250603 08:00	8.5	7.1	8.5	79	5.1	9	15	10	0.0	730.8	-100000	-100000.000	-1.0
20250603 08:05	8.8	6.8	8.8	69	3.4	12	15	18	0.0	730.8	-100000	-100000.000	-1.0
20250603 08:10	9.2	7.7	9.2	68	3.6	10	14	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:15	9.3	7.8	9.3	68	3.7	10	15	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:20	9.2	7.8	9.2	68	3.6	9	14	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:25	9.1	7.4	9.1	68	3.5	11	15	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:30	9.1	7.5	9.1	67	3.3	10	14	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:35	9.2	8.0	9.2	67	3.4	8	13	12	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:40	9.1	7.6	9.1	67	3.3	9	14	16	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:45	9.1	7.6	9.1	67	3.3	9	13	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:50	9.0	7.5	9.0	68	3.4	10	14	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 08:55	9.0	8.0	9.0	68	3.4	7	11	23	0.0	730.4	-100000	-100000.000	-1.0
20250603 09:00	9.0	8.6	9.0	68	3.4	5	8	36	0.0	730.4	-100000	-100000.000	-1.0
20250603 09:05	9.1	9.1	9.1	67	3.3	4	6	28	0.0	730.4	-100000	-100000.000	-1.0
20250603 09:10	9.1	9.1	9.1	67	3.3	4	8	18	0.0	730.4	-100000	-100000.000	-1.0
20250603 09:15	9.0	8.7	9.0	68	3.4	5	8	12	0.0	730.4	-100000	-100000.000	-1.0
20250603 09:20	9.0	8.2	9.0	68	3.4	7	9	18	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:25	9.0	8.4	9.0	68	3.4	6	9	14	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:30	8.9	7.9	8.9	68	3.3	7	9	18	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:35	8.9	8.4	8.9	68	3.3	5	8	16	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:40	8.9	8.9	8.9	68	3.3	4	7	25	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:45	8.9	8.9	8.9	69	3.5	4	6	10	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:50	9.1	8.7	9.1	68	3.5	5	9	1	0.0	730.1	-100000	-100000.000	-1.0
20250603 09:55	9.5	9.1	9.5	67	3.7	5	9	18	0.0	730.1	-100000	-100000.000	-1.0
20250603 10:00	9.0	9.0	9.0	68	3.4	3	6	14	0.0	730.1	-100000	-100000.000	-1.0
20250603 10:05	8.9	8.9	8.9	68	3.3	3	6	14	0.0	730.1	-100000	-100000.000	-1.0
20250603 10:10	9.0	9.0	9.0	68	3.4	2	5	343	0.0	730.1	-100000	-100000.000	-1.0
20250603 10:15	9.3	9.3	9.3	67	3.5	2	5	1	0.0	730.1	-100000	-100000.000	-1.0
20250603 10:20	9.3	9.3	9.3	67	3.5	2	4	28	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:25	9.1	9.1	9.1	68	3.5	4	9	12	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:30	9.0	8.6	9.0	69	3.6	5	9	36	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:35	8.8	8.2	8.8	69	3.4	5	8	30	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:40	8.8	8.8	8.8	70	3.6	4	7	45	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:45	8.6	8.6	8.6	70	3.4	4	7	39	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:50	8.5	8.0	8.5	71	3.5	5	9	39	0.0	729.8	-100000	-100000.000	-1.0
20250603 10:55	8.5	8.1	8.5	71	3.5	5	8	37	0.0	729.8	-100000	-100000.000	-1.0
20250603 11:00	8.4	7.8	8.4	72	3.6	5	10	36	0.0	729.8	-100000	-100000.000	-1.0
20250603 11:05	8.4	7.9	8.4	72	3.6	5	10	36	0.0	729.8	-100000	-100000.000	-1.0
