--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20250724 00:00	16.7	16.7	16.7	28	-1.9	7	18	333	0.0	734.8	-100000	-100000.000	-1.0
20250724 00:05	16.5	16.5	16.5	30	-1.1	6	18	320	0.0	734.8	-100000	-100000.000	-1.0
20250724 00:10	16.8	16.8	16.8	34	0.8	4	12	282	0.0	734.8	-100000	-100000.000	-1.0
20250724 00:15	16.4	16.4	16.4	34	0.5	7	21	329	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:20	16.3	16.3	16.3	34	0.4	5	16	312	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:25	16.7	16.7	16.7	34	0.7	3	12	258	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:30	16.9	16.9	16.9	33	0.5	3	10	246	0.0	734.8	-100000	-100000.000	-1.0
20250724 00:35	17.1	17.1	17.1	31	-0.2	5	20	334	0.0	734.8	-100000	-100000.000	-1.0
20250724 00:40	16.7	16.7	16.7	31	-0.5	6	16	327	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:45	16.2	16.2	16.2	28	-2.4	6	16	322	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:50	16.1	16.1	16.1	34	0.2	6	22	325	0.0	734.5	-100000	-100000.000	-1.0
20250724 00:55	15.9	15.9	15.9	37	1.2	8	16	329	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:00	15.8	15.8	15.8	30	-1.8	7	16	329	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:05	15.6	15.6	15.6	34	-0.2	6	20	331	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:10	15.4	15.4	15.4	32	-1.2	5	20	318	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:15	15.6	15.6	15.6	34	-0.2	5	14	331	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:20	15.5	15.5	15.5	36	0.5	4	17	291	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:25	15.7	15.7	15.7	35	0.2	5	20	306	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:30	15.4	15.4	15.4	33	-0.8	4	12	301	0.0	734.5	-100000	-100000.000	-1.0
20250724 01:35	15.4	15.4	15.4	31	-1.7	4	16	212	0.0	734.8	-100000	-100000.000	-1.0
